source_file,question_number,question_type,category,format,question_text,choices,answer,predicted_concept,confidence
rounds/round4.txt,1,BONUS,PHYSICS,Short Answer,"Rounding g to the first decimal place, how many newtons are required to keep a 120- kilogram sled moving at a constant velocity across a pond if there is a frictional coefficient of 0.20 between the sled and the pond’ s surface? Round your answer to the nearest whole number .",,2 35,rotational_motion,0.35003387928009033
rounds/round4.txt,2,TOSSUP,CHEMISTRY,Multiple Choice,Which of the following is NOT generally true of activation energies in chemical reactions:,"W) activati on energies vary from reaction to reaction | X) the Arrhenius equation can be used to determine the activation energy of a reaction | Y) the lower the activation energy is, the faster the reaction | Z) increasing the temperature of a reaction decreases the activation energy",Z) INCREASING THE TEMPERATURE OF A REACTION DECREASES THE ACTIVATION ENERGY,kinetics,0.5016049146652222
rounds/round4.txt,2,BONUS,CHEMISTRY,Multiple Choice,Which of the following is NOT true about aqueous solutions: a = 6 × 10–10 is weaker than an acid whose K a = 5.8 × 10–4,W) diluting a buffer with water can change the pH of  the water | X) metal cations can act as weak acids in water solutions | Y) an acid whose K | Z) an acid whose pK a is 3.0 is stronger than an acid whose pK a is 7.0,W) DILUTING A BUFFER WITH WATER CAN CHANGE THE PH OF THE,acids_bases,0.49681028723716736
rounds/round4.txt,3,BONUS,BIOLOGY,Short Answer,Name all of the following 3 groups of organisms that generate ATP by chemiosmosis (read as: chem -ee-oz-MOE -sis): Cyanobacteria; plant cells; animal cells,,ALL,ecology,0.5023066997528076
rounds/round4.txt,4,TOSSUP,MATH,Multiple Choice,What is the product of the following 2 values: (1) the greatest common divisor of 7 and 14; and (2) the least common multiple of 7 and 14:,W) 21 | X) 49 | Y) 98 | Z) 196,Y) 98,algebra,0.24621425569057465
rounds/round4.txt,4,BONUS,MATH,Short Answer,"Multiply the following complex numbers, giving your answer in standard a + bi form: (6 + 3 i)(4 + i)",,21 + 18i,algebra,0.2904808819293976
rounds/round4.txt,5,BONUS,EARTH AND SPACE,Multiple Choice,"Although the crystal habit of quartz is widely variable, its most common habit is:",W) orthorhombic | X) cubic | Y) hexagonal | Z) triclinic,Y ) HEXAGONAL,geology,0.327434778213501
rounds/round4.txt,6,TOSSUP,GENERAL SCIENCE,Multiple Choice,Which of the following is NOT true of coelacanths (read as: SEE -laa-kanths): FOR WALKING,W) the coelacanth is considered a living fossil | X) the coelacanth is a bottom dweller fish and uses its 4 limbs for walking Y)  the coelacanth is essentially inedible to humans | Z) the coelacanth gives birth to live young  ANSWER:  X)  THE COELACANTH IS A BOTTOM DWELLER FISH AND USES ITS 4 LIMBS,,ecology,0.27233219146728516
rounds/round4.txt,6,BONUS,GENERAL SCIENCE,Short Answer,What alkene is a plant pigment that is a precursor to vitamin -A?,,BETA -CAROTENE,organic_chemistry,0.45774105191230774
rounds/round4.txt,7,BONUS,EARTH AND SPACE,Multiple Choice,How were the rings of the planet Uranus discovered:,W) astronomers in 1977 noticed stars were occulted by Uranus before the planet passed in front of them and reappeared afterwards | X) the Magellan 1 space probe took pictures of them | Y) the Hubble space  telescope detected them with its infrared detector | Z) the rings are made of gases with certain signatures  revealed in absorption spectra,W) ASTRONOMERS IN 1977 NOTICED STARS WERE OCCULTED BY URANUS BEFORE THE PLANET PASSED IN FRONT OF THEM AND REAPPEARED AFTERWARDS,geology,0.259878009557724
rounds/round4.txt,8,TOSSUP,PHYSICS,Multiple Choice,Which of the following BEST describes Fermat’s principle:,W) light disperses in a specific medium depending on the medium’s refractive index X)  light follows the path of least time between  two points | Y) the angle of incidence can be greater than the angle of reflection | Z) light always travels in the same medium at the same speed,X) LIGHT FOLLOWS THE PATH OF LEAST TIME BETWEEN TWO POINTS,modern_physics,0.3651694059371948
rounds/round4.txt,8,BONUS,PHYSICS,Short Answer,"What i s the ideal mechanical advantage of a wheel and axle, if the diameter of the wheel is 500 centimeters and the radius of the axle is 2.5 centimeters?",,100,rotational_motion,0.4123208522796631
rounds/round4.txt,9,BONUS,CHEMISTRY,Multiple Choice,Which of the following molecules exhibits a dipole moment: 4,W) CH | X) H 2S | Y) CO 2 | Z) SO 3,X) H,organic_chemistry,0.4610343277454376
rounds/round4.txt,10,TOSSUP,BIOLOGY,Multiple Choice,From which of the following does the seed coat of angiosperm seeds typically develop:,W) integuments | X) polar nuclei | Y) nucleus | Z) cotyledons,W) INTEGUME NTS,evolution,0.30047470331192017
rounds/round4.txt,10,BONUS,BIOLOGY,Short Answer,Beadle and Tatum primarily used what organism to show that mutations in a single gene caused disruptions in metabolic pathways because of the lack of a single enzyme?,,NEUROSPORA (ACCEPT: BREAD MOLD or NE UROSPORA CRASSA ),genetics,0.5807061195373535
rounds/round4.txt,11,BONUS,MATH,Short Answer,"Giving your answer as an ordered pai r, find the solution of the system of the following 2 equations: x = 32y – 2 and x = y – 3:",,"(0, 3)",algebra,0.17089998722076416
rounds/round4.txt,12,TOSSUP,EARTH AND SPACE,Multiple Choice,Which of the following are thought to form the mantle of the Earth :,W) ult ramafic rocks | X) felsic rocks | Y) silicic rocks | Z) mafic rocks,W) ULTRAMAFIC ROCKS,geology,0.4881831705570221
rounds/round4.txt,12,BONUS,EARTH AND SPACE,Short Answer,"Of the 3 basic types of magma on Earth, which one generally has the LOWEST gas content?",,BASALTIC (ACCEPT: BASALT),geology,0.5227548480033875
rounds/round4.txt,13,BONUS,GENERAL SCIENCE,Short Answer,Name all of the following 4 choices that are characteristic of scientific publications : 1) scientific papers are peer reviewed 2) scientific papers present more detailed data 3) conclusions in scientific papers are supported by original data in the publication 4) scientific papers have data that has been proven to be true,,1; 2; 3,statistics_probability,0.19016864895820618
rounds/round4.txt,14,TOSSUP,EARTH AND SPACE,Multiple Choice,Which of the following is NOT true:,W) an eclipse of the Moon  only occurs during a full Moon | X) Mercury will appear to be in its full phase when it is farthest from Earth | Y) an event horizon is associated with black holes | Z) no more than 50% of the Moon’s surface can be seen over any one year,Z) NO M ORE THAN 50% OF THE MOON’S SURFACE CAN BE SEEN OVER,algebra,0.32363981008529663
rounds/round4.txt,14,BONUS,EARTH AND SPACE,Multiple Choice,Which of the following is the most common location of young blue and white star s in a spiral galaxy:,W) halo | X) spiral arms | Y) nucleus | Z) throughout the entire galaxy,X) SPIRAL ARMS,astronomy,0.3947875499725342
rounds/round4.txt,15,BONUS,PHYSICS,Short Answer,"What is the angular velocity, in radians per second, of a wheel with a radius of 250 centimeters and a surface veloci ty of 50 meters per second?",,20,rotational_motion,0.6222283840179443
rounds/round4.txt,16,TOSSUP,CHEMISTRY,Multiple Choice,"When dissociated in water, which of the following acids has its dissociation equilibrium shifted farthest to the right: W) HClO X) HClO 2",Y) HClO 3 | Z) HClO 4,Z) HClO,acids_bases,0.5725009441375732
rounds/round4.txt,16,BONUS,CHEMISTRY,Short Answer,Arrange the following 4 bonds in order of decreasing polarity: Br–Br; K –Br; P –Cl; Li –F,,Li –F; K –Br; P –Cl; Br –Br,organic_chemistry,0.4313398003578186
rounds/round4.txt,17,BONUS,BIOLOGY,Multiple Choice,Which of the following is NOT true regarding glycogen:,"W) glycogen synthesis is endergonic (read as: en -der-GONE -ick) | X) glycogen is a polysaccharide | Y) glycogen side branches have beta 1,4 linkages | Z) glycogen in the human liver often has more than 10,000 glucose monomers","Y) GLYCOGEN SIDE BRANC HES HAVE BETA 1,4 LINKAGES",biochemistry,0.4277251362800598
rounds/round4.txt,18,TOSSUP,MATH,Short Answer,"By words or number, name all of the following 3 statements t hat are TRUE for the function, f (x) = –3 x 2 – 2x – 2 = 0 : 1) there are no real zeros 2) the graph is a parabola opening downward 3) the graph has no x -intercepts",,ALL,algebra,0.4377961754798889
rounds/round4.txt,18,BONUS,MATH,Short Answer,Factor the following expression completely over the integers : x 4 – 16,,( x – 2)(x + 2)( x,algebra,0.28327518701553345
rounds/round4.txt,19,BONUS,EARTH AND SPACE,Multiple Choice,"Which of the following types of volcanic eruptions is distinguished primarily by its eruption of basaltic and andesitic magma from its vent, producing incandescent bombs that fall near the vent, eventually building a small cone of tephra:",W) Plinian | X) Hawaiin | Y) Pelean | Z) Strombolian,Z) STROMBOLIA N,geology,0.3320677876472473
rounds/round4.txt,20,TOSSUP,GENERAL SCIENCE,Multiple Choice,"Which of the following plastics is very tough, optically transparent, and often used in the manufacture of CD’s:",W) polypropylene | X) polycarbonate | Y) low density polyethylene | Z) polyvinyl chloride,X) POLYCARBONATE,optics,0.30128589272499084
rounds/round4.txt,20,BONUS,GENERAL SCIENCE,Short Answer,What 2 simple alkenes (read as: al -KEENS) are the two most important organic industrial chemicals?,,ETHYLENE; PROPYLENE (ACCEPT: ETHENE; PROPENE),organic_chemistry,0.5834752321243286
rounds/round4.txt,21,BONUS,EARTH AND SPACE,Short Answer,In what phase does the planet Venus appear during superior conjunction? ANS WER: FULL,,,astronomy,0.2828935980796814
rounds/round4.txt,22,TOSSUP,PHYSICS,Short Answer,"If a satellite moving in a circular orbit is raised to another circular orbit 3- times as far from the Earth's center and where the kinetic energy of the satellite is 3- times less, by what factor does the centripetal force on the satellite decrease?",,9,rotational_motion,0.5107814073562622
rounds/round4.txt,22,BONUS,PHYSICS,Short Answer,"Rounded to the first decim al place, how many kilowatt- hours of energy are used if 10 amps flows for one day though a circuit with a resistance of 2 ohms?",,4.8,thermodynamics_physics,0.41489577293395996
rounds/round4.txt,23,BONUS,CHEMISTRY,Short Answer,"Using proper chemical nomenclature, finish balancing the following chemical reaction. Make sure to indicate the state of each substance, such as solid, liquid, aqueous, or gas: 3NaOH (aqueous) + H 3PO 4(aqueous)  what?",,Na,organic_chemistry,0.42980077862739563
rounds/round4.txt,24,TOSSUP,BIOLOGY,Short Answer,"From the FIRST to the LAST, what are the stages into which interphase is most commonly divided?",,"G- 1; S; G -2 (ACCEPT: GAP ONE, D NA SYNTHESIS, GAP 2)",cell_biology,0.4210450053215027
rounds/round4.txt,24,BONUS,BIOLOGY,Short Answer,"Cells that become quiescent enter G -zero from what stage of the cell cycle? ANSWER: G- 1 High School Round 12 Page 13 TOSS -UP 25) CHEMISTRY Short Answer Giving your answer to the first decimal place and in liters, one mole of gas at 1.00 atmosphere pressure and a temperature of 273.15 kelvin occupies what volume?",,22.4,thermodynamics_physics,0.34372204542160034
rounds/round4.txt,25,BONUS,CHEMISTRY,Short Answer,"A sample of gas occupies a volume of 300 cubic centimeters at a pressure of 2 atmospheres. Calculate what the pressure would have to be, in atmospheres to the first decimal place, in order for the gas to have a volume of 500 cubic centimeters at constant temperature:",,1.2,meteorology,0.32599931955337524
rounds/round5.txt,1,TOSSUP,BIOLOGY,Short Answer,"Wha t is the common name for the 27 -carbon lipid whose synthesis is in part regulated by HMG CoA (read as: H, M, G, koh, A) reductase and is the basic starting point for estrogen synthesis?",,CHOLESTER OL,organic_chemistry,0.4035305976867676
rounds/round5.txt,1,BONUS,BIOLOGY,Multiple Choice,Which of the following is NOT true regarding ribosomes:,W) they are about 20 nanometers in diameter | X) eukaryotic ribosomes are slightly larger than prokaryotic ribosomes | Y) mitochondrial ribosomes have 40S  (r ead as: forty S) small subunits | Z) they are found in chloroplasts,Y) MITOCHONDRIAL RIBOSOMES HAVE 40S SMALL SUBUNITS,cell_biology,0.48582231998443604
rounds/round5.txt,2,TOSSUP,CHEMISTRY,Multiple Choice,"Which of the following has a melting point of 185ºC and readily dissolves in water at room temperature, but is NOT an electrolyte:",W) NaCl | X) decane | Y) methane | Z) sucrose,Z) SUCROSE,redox,0.3728039860725403
rounds/round5.txt,2,BONUS,CHEMISTRY,Short Answer,Give the systematic chemical name for the following ionic compound: Cr 2(SeO 4)3,,CHROMIUM (III) SELENATE,organic_chemistry,0.48490002751350403
rounds/round5.txt,3,BONUS,PHYSICS,Short Answer,"According to the Standard Model of Particle Physics, through what force would the top qua rk decay?",,WEAK FORCE (ACCEPT: WEAK or WEAK INTERACTION),atomic_structure,0.2742576599121094
rounds/round5.txt,4,TOSSUP,MATH,Short Answer,Express 600º in radians as a reduced fraction in terms of π:,,,trigonometry,0.4431339502334595
rounds/round5.txt,4,BONUS,MATH,Short Answer,"Giving your answers in te rms of π and in inches squared, find the total surface area of a closed right circular cone whose altitude is 8 inches and radius is 6 inches:",,96 π,calculus,0.2612941265106201
rounds/round5.txt,5,BONUS,EARTH AND SPACE,Multiple Choice,Which of the following is NOT true of an El Nino:,"W) when an El Nino is present, fish are l ess abundant off the west coast of South America | X) El Ninos typically come along every 4 to 5 years | Y) during a peak El Nino, strong high pressure will be present in the eastern Pacific with lower pressure to the west | Z) El Nino affects global weather patterns","Y) DURING A PEAK EL NINO, STRONG HIGH PRESSURE WILL BE PRESENT IN THE EASTERN PACIFIC WITH LOWER PRESSURE TO THE WEST (Solution: during peak strong high pressure is in the western Pacific with lower pressure to the east, setting up an easterly wind flow)",oceanography,0.3522290587425232
rounds/round5.txt,6,TOSSUP,GENERAL SCIENCE,Short Answer,Pitchblende is one of the main ores of what element?,,URANIUM,geology,0.4833905100822449
rounds/round5.txt,6,BONUS,GENERAL SCIENCE,Short Answer,Order the following 3 temperature values from the COOLEST to the WARMEST : 32ºC; 85ºF; 310 K,,85ºF; 32ºC; 310 K,thermodynamics_physics,0.41389816999435425
rounds/round5.txt,7,BONUS,EARTH AND SPACE,Short Answer,How many sidereal minutes are in 7.5 sidereal hours?,,450,trigonometry,0.29468199610710144
